Episode  6225 | Steps  1,512,420 | SPS      71 | Reward  -0.78 | Clip 0.072 | KL 0.3835 | V_loss 0.0105 | LR 0.000164 | BC 4.7972
Episode  6233 | Steps  1,514,764 | SPS      71 | Reward  -0.74 | Clip 0.073 | KL 0.3599 | V_loss 0.0083 | LR 0.000164 | BC 5.0503
Episode  6241 | Steps  1,516,917 | SPS      71 | Reward  -0.72 | Clip 0.072 | KL 0.1949 | V_loss 0.0177 | LR 0.000164 | BC 4.9782
Episode  6250 | Steps  1,519,139 | SPS      71 | Reward  -0.74 | Clip 0.073 | KL 0.2471 | V_loss 0.0139 | LR 0.000164 | BC 4.5958
Episode  6261 | Steps  1,521,292 | SPS      71 | Reward  -0.76 | Clip 0.073 | KL 0.3329 | V_loss 0.0066 | LR 0.000165 | BC 4.8905
Episode  6266 | Steps  1,523,436 | SPS      71 | Reward  -0.72 | Clip 0.073 | KL 0.5914 | V_loss 0.0162 | LR 0.000165 | BC 4.6553
Episode  6272 | Steps  1,525,500 | SPS      71 | Reward  -0.70 | Clip 0.073 | KL 0.3582 | V_loss 0.0182 | LR 0.000165 | BC 4.8678
Episode  6280 | Steps  1,527,849 | SPS      71 | Reward  -0.64 | Clip 0.073 | KL 0.5659 | V_loss 0.0113 | LR 0.000165 | BC 4.6733
Episode  6288 | Steps  1,529,946 | SPS      71 | Reward  -0.66 | Clip 0.073 | KL 0.2603 | V_loss 0.0149 | LR 0.000166 | BC 4.5126
Episode  6297 | Steps  1,532,157 | SPS      71 | Reward  -0.64 | Clip 0.074 | KL 0.5957 | V_loss 0.0098 | LR 0.000166 | BC 4.9180
Episode  6307 | Steps  1,534,297 | SPS      71 | Reward  -0.64 | Clip 0.074 | KL 0.1056 | V_loss 0.0055 | LR 0.000166 | BC 5.0136
Episode  6315 | Steps  1,536,397 | SPS      71 | Reward  -0.62 | Clip 0.074 | KL 0.2921 | V_loss 0.0090 | LR 0.000166 | BC 4.9798
Episode  6325 | Steps  1,538,534 | SPS      71 | Reward  -0.64 | Clip 0.074 | KL 0.0744 | V_loss 0.0037 | LR 0.000167 | BC 4.6354
Episode  6332 | Steps  1,540,706 | SPS      71 | Reward  -0.60 | Clip 0.074 | KL 0.4841 | V_loss 0.0130 | LR 0.000167 | BC 4.7843
Episode  6339 | Steps  1,542,869 | SPS      71 | Reward  -0.62 | Clip 0.074 | KL 0.4583 | V_loss 0.0231 | LR 0.000167 | BC 4.6986
Episode  6347 | Steps  1,545,241 | SPS      71 | Reward  -0.58 | Clip 0.075 | KL 0.3854 | V_loss 0.0120 | LR 0.000167 | BC 4.7592
Episode  6357 | Steps  1,547,661 | SPS      71 | Reward  -0.60 | Clip 0.075 | KL 0.2148 | V_loss 0.0088 | LR 0.000168 | BC 4.6642
Episode  6366 | Steps  1,549,861 | SPS      71 | Reward  -0.64 | Clip 0.075 | KL 0.3344 | V_loss 0.0131 | LR 0.000168 | BC 4.6992
Episode  6374 | Steps  1,551,932 | SPS      71 | Reward  -0.62 | Clip 0.075 | KL 0.4174 | V_loss 0.0112 | LR 0.000168 | BC 5.1290
Episode  6382 | Steps  1,554,020 | SPS      71 | Reward  -0.66 | Clip 0.075 | KL 0.4283 | V_loss 0.0085 | LR 0.000168 | BC 4.8468
Episode  6391 | Steps  1,556,547 | SPS      71 | Reward  -0.66 | Clip 0.076 | KL 0.3977 | V_loss 0.0150 | LR 0.000168 | BC 4.9237
Episode  6401 | Steps  1,558,706 | SPS      71 | Reward  -0.64 | Clip 0.076 | KL 0.3024 | V_loss 0.0071 | LR 0.000169 | BC 4.5690
Episode  6409 | Steps  1,561,077 | SPS      72 | Reward  -0.62 | Clip 0.076 | KL 0.5544 | V_loss 0.0141 | LR 0.000169 | BC 5.1269
Episode  6418 | Steps  1,563,336 | SPS      72 | Reward  -0.62 | Clip 0.076 | KL 0.4582 | V_loss 0.0097 | LR 0.000169 | BC 4.6232
Episode  6427 | Steps  1,565,560 | SPS      72 | Reward  -0.62 | Clip 0.076 | KL 0.3179 | V_loss 0.0131 | LR 0.000169 | BC 5.1286
Episode  6434 | Steps  1,567,732 | SPS      72 | Reward  -0.64 | Clip 0.076 | KL 0.3549 | V_loss 0.0136 | LR 0.000170 | BC 5.1683
Episode  6442 | Steps  1,569,784 | SPS      72 | Reward  -0.68 | Clip 0.076 | KL 0.3090 | V_loss 0.0183 | LR 0.000170 | BC 4.6260
Episode  6451 | Steps  1,572,328 | SPS      72 | Reward  -0.68 | Clip 0.076 | KL 0.2734 | V_loss 0.0140 | LR 0.000170 | BC 4.6272
Episode  6462 | Steps  1,574,514 | SPS      72 | Reward  -0.68 | Clip 0.076 | KL 0.1534 | V_loss 0.0121 | LR 0.000170 | BC 4.7089
Episode  6469 | Steps  1,576,710 | SPS      72 | Reward  -0.70 | Clip 0.076 | KL 0.4754 | V_loss 0.0229 | LR 0.000171 | BC 4.7662
Episode  6478 | Steps  1,578,869 | SPS      72 | Reward  -0.72 | Clip 0.077 | KL 0.4166 | V_loss 0.0119 | LR 0.000171 | BC 5.3904
Episode  6487 | Steps  1,581,056 | SPS      72 | Reward  -0.74 | Clip 0.077 | KL 0.2359 | V_loss 0.0175 | LR 0.000171 | BC 4.8523
Episode  6496 | Steps  1,583,582 | SPS      72 | Reward  -0.74 | Clip 0.078 | KL 0.4078 | V_loss 0.0125 | LR 0.000171 | BC 5.3843
Episode  6504 | Steps  1,585,773 | SPS      72 | Reward  -0.74 | Clip 0.077 | KL 0.2327 | V_loss 0.0140 | LR 0.000172 | BC 4.9917
Episode  6509 | Steps  1,587,948 | SPS      72 | Reward  -0.70 | Clip 0.078 | KL 0.6262 | V_loss 0.0205 | LR 0.000172 | BC 5.2140
Episode  6518 | Steps  1,590,140 | SPS      72 | Reward  -0.72 | Clip 0.078 | KL 0.3455 | V_loss 0.0121 | LR 0.000172 | BC 4.7464
Episode  6530 | Steps  1,592,333 | SPS      72 | Reward  -0.76 | Clip 0.078 | KL 0.1126 | V_loss 0.0037 | LR 0.000172 | BC 4.9910
Episode  6537 | Steps  1,594,493 | SPS      72 | Reward  -0.72 | Clip 0.079 | KL 0.6005 | V_loss 0.0139 | LR 0.000173 | BC 5.0131
Episode  6545 | Steps  1,596,815 | SPS      72 | Reward  -0.68 | Clip 0.079 | KL 0.3983 | V_loss 0.0120 | LR 0.000173 | BC 4.8940
Episode  6552 | Steps  1,598,871 | SPS      72 | Reward  -0.66 | Clip 0.079 | KL 0.3784 | V_loss 0.0169 | LR 0.000173 | BC 4.6246
Episode  6559 | Steps  1,601,313 | SPS      72 | Reward  -0.58 | Clip 0.080 | KL 0.6452 | V_loss 0.0141 | LR 0.000173 | BC 4.8671
Episode  6568 | Steps  1,603,371 | SPS      72 | Reward  -0.58 | Clip 0.080 | KL 0.4256 | V_loss 0.0116 | LR 0.000174 | BC 5.1993
Episode  6575 | Steps  1,605,827 | SPS      73 | Reward  -0.52 | Clip 0.080 | KL 0.5291 | V_loss 0.0099 | LR 0.000174 | BC 5.2359
Episode  6584 | Steps  1,608,323 | SPS      73 | Reward  -0.50 | Clip 0.080 | KL 0.5124 | V_loss 0.0113 | LR 0.000174 | BC 5.0092
  ★ Best checkpoint updated: reward=-0.5000 @ 1,608,323 steps
Episode  6594 | Steps  1,610,842 | SPS      73 | Reward  -0.52 | Clip 0.081 | KL 0.4609 | V_loss 0.0141 | LR 0.000174 | BC 5.2397
Episode  6601 | Steps  1,613,014 | SPS      73 | Reward  -0.46 | Clip 0.081 | KL 0.5259 | V_loss 0.0090 | LR 0.000174 | BC 5.1625
  ★ Best checkpoint updated: reward=-0.4600 @ 1,613,014 steps
Episode  6609 | Steps  1,615,375 | SPS      73 | Reward  -0.50 | Clip 0.082 | KL 0.5613 | V_loss 0.0133 | LR 0.000175 | BC 4.9317
Episode  6619 | Steps  1,617,590 | SPS      73 | Reward  -0.52 | Clip 0.081 | KL 0.1976 | V_loss 0.0137 | LR 0.000175 | BC 4.8866
Episode  6625 | Steps  1,619,952 | SPS      73 | Reward  -0.46 | Clip 0.082 | KL 0.5273 | V_loss 0.0191 | LR 0.000175 | BC 5.3832
Episode  6631 | Steps  1,622,293 | SPS      73 | Reward  -0.42 | Clip 0.082 | KL 0.5077 | V_loss 0.0119 | LR 0.000175 | BC 4.8117
  ★ Best checkpoint updated: reward=-0.4200 @ 1,622,293 steps
Episode  6640 | Steps  1,624,741 | SPS      73 | Reward  -0.40 | Clip 0.082 | KL 0.4332 | V_loss 0.0069 | LR 0.000176 | BC 4.7573
Episode  6650 | Steps  1,627,272 | SPS      73 | Reward  -0.42 | Clip 0.082 | KL 0.3684 | V_loss 0.0127 | LR 0.000176 | BC 4.7440
Episode  6657 | Steps  1,629,374 | SPS      73 | Reward  -0.44 | Clip 0.082 | KL 0.5110 | V_loss 0.0102 | LR 0.000176 | BC 5.0669
Episode  6666 | Steps  1,631,843 | SPS      73 | Reward  -0.46 | Clip 0.082 | KL 0.4361 | V_loss 0.0130 | LR 0.000176 | BC 5.0746
Episode  6673 | Steps  1,634,040 | SPS      73 | Reward  -0.44 | Clip 0.083 | KL 0.5551 | V_loss 0.0100 | LR 0.000177 | BC 5.1454
Episode  6681 | Steps  1,636,162 | SPS      73 | Reward  -0.44 | Clip 0.082 | KL 0.4339 | V_loss 0.0071 | LR 0.000177 | BC 4.8736
Episode  6688 | Steps  1,638,267 | SPS      73 | Reward  -0.42 | Clip 0.083 | KL 0.5889 | V_loss 0.0115 | LR 0.000177 | BC 4.7544
Episode  6697 | Steps  1,640,415 | SPS      73 | Reward  -0.44 | Clip 0.083 | KL 0.2770 | V_loss 0.0071 | LR 0.000177 | BC 4.6232
Episode  6704 | Steps  1,642,495 | SPS      73 | Reward  -0.44 | Clip 0.083 | KL 0.5267 | V_loss 0.0099 | LR 0.000178 | BC 4.8865
Episode  6714 | Steps  1,644,547 | SPS      73 | Reward  -0.46 | Clip 0.083 | KL 0.1817 | V_loss 0.0104 | LR 0.000178 | BC 5.0448
Episode  6723 | Steps  1,647,023 | SPS      73 | Reward  -0.48 | Clip 0.082 | KL 0.3203 | V_loss 0.0141 | LR 0.000178 | BC 5.2702
Episode  6730 | Steps  1,649,161 | SPS      73 | Reward  -0.50 | Clip 0.083 | KL 0.6105 | V_loss 0.0130 | LR 0.000178 | BC 5.2734
Episode  6739 | Steps  1,651,380 | SPS      73 | Reward  -0.56 | Clip 0.082 | KL 0.1353 | V_loss 0.0071 | LR 0.000179 | BC 4.8224
Episode  6748 | Steps  1,653,923 | SPS      74 | Reward  -0.56 | Clip 0.082 | KL 0.3913 | V_loss 0.0128 | LR 0.000179 | BC 4.6165
Episode  6757 | Steps  1,656,115 | SPS      74 | Reward  -0.60 | Clip 0.082 | KL 0.2865 | V_loss 0.0072 | LR 0.000179 | BC 5.0542
Episode  6765 | Steps  1,658,351 | SPS      74 | Reward  -0.58 | Clip 0.082 | KL 0.3706 | V_loss 0.0102 | LR 0.000179 | BC 5.0534
Episode  6773 | Steps  1,660,496 | SPS      74 | Reward  -0.64 | Clip 0.082 | KL 0.1905 | V_loss 0.0071 | LR 0.000180 | BC 4.7905
Episode  6780 | Steps  1,662,603 | SPS      74 | Reward  -0.64 | Clip 0.082 | KL 0.3688 | V_loss 0.0090 | LR 0.000180 | BC 4.9768
Episode  6786 | Steps  1,664,652 | SPS      74 | Reward  -0.62 | Clip 0.082 | KL 0.4330 | V_loss 0.0145 | LR 0.000180 | BC 4.7686
Episode  6791 | Steps  1,666,841 | SPS      74 | Reward  -0.66 | Clip 0.082 | KL 0.3551 | V_loss 0.0173 | LR 0.000180 | BC 4.8254
Episode  6798 | Steps  1,669,050 | SPS      74 | Reward  -0.62 | Clip 0.082 | KL 0.6073 | V_loss 0.0124 | LR 0.000180 | BC 4.9020
Episode  6805 | Steps  1,671,210 | SPS      74 | Reward  -0.64 | Clip 0.082 | KL 0.3201 | V_loss 0.0117 | LR 0.000181 | BC 5.0178
Episode  6810 | Steps  1,673,408 | SPS      74 | Reward  -0.56 | Clip 0.081 | KL 0.4355 | V_loss 0.0100 | LR 0.000181 | BC 4.7854
Episode  6817 | Steps  1,675,577 | SPS      74 | Reward  -0.54 | Clip 0.081 | KL 0.4711 | V_loss 0.0130 | LR 0.000181 | BC 4.8652
Episode  6823 | Steps  1,677,895 | SPS      74 | Reward  -0.54 | Clip 0.081 | KL 0.2955 | V_loss 0.0103 | LR 0.000181 | BC 4.7281
Episode  6830 | Steps  1,680,000 | SPS      74 | Reward  -0.54 | Clip 0.081 | KL 0.4237 | V_loss 0.0064 | LR 0.000182 | BC 4.7907
Episode  6839 | Steps  1,682,162 | SPS      74 | Reward  -0.50 | Clip 0.081 | KL 0.2854 | V_loss 0.0072 | LR 0.000182 | BC 4.9631
Episode  6846 | Steps  1,684,294 | SPS      74 | Reward  -0.46 | Clip 0.081 | KL 0.4507 | V_loss 0.0071 | LR 0.000182 | BC 4.7010
Episode  6853 | Steps  1,686,494 | SPS      74 | Reward  -0.46 | Clip 0.081 | KL 0.4417 | V_loss 0.0088 | LR 0.000182 | BC 4.8130
Episode  6860 | Steps  1,688,673 | SPS      74 | Reward  -0.44 | Clip 0.080 | KL 0.3916 | V_loss 0.0160 | LR 0.000183 | BC 4.8035
Episode  6867 | Steps  1,690,858 | SPS      74 | Reward  -0.40 | Clip 0.081 | KL 0.4309 | V_loss 0.0081 | LR 0.000183 | BC 4.5850
Episode  6876 | Steps  1,692,970 | SPS      74 | Reward  -0.38 | Clip 0.081 | KL 0.3597 | V_loss 0.0091 | LR 0.000183 | BC 4.8119
  ★ Best checkpoint updated: reward=-0.3800 @ 1,692,970 steps
Episode  6882 | Steps  1,695,271 | SPS      74 | Reward  -0.38 | Clip 0.080 | KL 0.4068 | V_loss 0.0147 | LR 0.000183 | BC 4.5417
Episode  6889 | Steps  1,697,422 | SPS      74 | Reward  -0.36 | Clip 0.080 | KL 0.4830 | V_loss 0.0082 | LR 0.000184 | BC 4.7220
Episode  6899 | Steps  1,699,495 | SPS      75 | Reward  -0.42 | Clip 0.080 | KL 0.2415 | V_loss 0.0052 | LR 0.000184 | BC 4.6746
Episode  6906 | Steps  1,701,673 | SPS      75 | Reward  -0.40 | Clip 0.080 | KL 0.4027 | V_loss 0.0061 | LR 0.000184 | BC 5.1042
Episode  6917 | Steps  1,703,886 | SPS      75 | Reward  -0.46 | Clip 0.080 | KL 0.2076 | V_loss 0.0062 | LR 0.000184 | BC 5.4546
Episode  6924 | Steps  1,706,103 | SPS      75 | Reward  -0.44 | Clip 0.080 | KL 0.4944 | V_loss 0.0066 | LR 0.000185 | BC 5.0677
Episode  6934 | Steps  1,708,321 | SPS      75 | Reward  -0.46 | Clip 0.081 | KL 0.1043 | V_loss 0.0074 | LR 0.000185 | BC 4.8110
Episode  6942 | Steps  1,710,737 | SPS      75 | Reward  -0.46 | Clip 0.081 | KL 0.4066 | V_loss 0.0109 | LR 0.000185 | BC 4.7786
Episode  6950 | Steps  1,712,863 | SPS      75 | Reward  -0.48 | Clip 0.082 | KL 0.4809 | V_loss 0.0057 | LR 0.000185 | BC 4.8027
Episode  6957 | Steps  1,715,041 | SPS      75 | Reward  -0.48 | Clip 0.082 | KL 0.5226 | V_loss 0.0058 | LR 0.000186 | BC 4.7577
Episode  6965 | Steps  1,717,166 | SPS      75 | Reward  -0.48 | Clip 0.082 | KL 0.4493 | V_loss 0.0069 | LR 0.000186 | BC 4.6578
Episode  6973 | Steps  1,719,282 | SPS      75 | Reward  -0.48 | Clip 0.081 | KL 0.4699 | V_loss 0.0066 | LR 0.000186 | BC 4.7554
Episode  6984 | Steps  1,721,588 | SPS      75 | Reward  -0.54 | Clip 0.081 | KL 0.2449 | V_loss 0.0076 | LR 0.000186 | BC 5.0150
Episode  6993 | Steps  1,723,773 | SPS      75 | Reward  -0.54 | Clip 0.082 | KL 0.4794 | V_loss 0.0080 | LR 0.000186 | BC 4.8496
Episode  7001 | Steps  1,726,172 | SPS      75 | Reward  -0.52 | Clip 0.082 | KL 0.5279 | V_loss 0.0073 | LR 0.000187 | BC 5.0637
Episode  7010 | Steps  1,728,367 | SPS      75 | Reward  -0.52 | Clip 0.082 | KL 0.4628 | V_loss 0.0074 | LR 0.000187 | BC 4.7990
Episode  7016 | Steps  1,730,439 | SPS      75 | Reward  -0.48 | Clip 0.082 | KL 0.5837 | V_loss 0.0056 | LR 0.000187 | BC 4.6193
Episode  7024 | Steps  1,732,889 | SPS      75 | Reward  -0.48 | Clip 0.082 | KL 0.6843 | V_loss 0.0104 | LR 0.000187 | BC 5.2324
Episode  7034 | Steps  1,735,073 | SPS      75 | Reward  -0.46 | Clip 0.081 | KL 0.2106 | V_loss 0.0070 | LR 0.000188 | BC 5.1799
Episode  7044 | Steps  1,737,208 | SPS      75 | Reward  -0.50 | Clip 0.081 | KL 0.1721 | V_loss 0.0064 | LR 0.000188 | BC 5.0531
Episode  7052 | Steps  1,739,329 | SPS      75 | Reward  -0.50 | Clip 0.081 | KL 0.3743 | V_loss 0.0063 | LR 0.000188 | BC 4.6625
Episode  7062 | Steps  1,741,465 | SPS      75 | Reward  -0.58 | Clip 0.081 | KL 0.2435 | V_loss 0.0056 | LR 0.000188 | BC 4.7389
Episode  7069 | Steps  1,743,681 | SPS      75 | Reward  -0.54 | Clip 0.081 | KL 0.5274 | V_loss 0.0071 | LR 0.000189 | BC 4.5602
Episode  7076 | Steps  1,745,892 | SPS      75 | Reward  -0.50 | Clip 0.080 | KL 0.4454 | V_loss 0.0058 | LR 0.000189 | BC 4.6876
Episode  7082 | Steps  1,747,954 | SPS      75 | Reward  -0.44 | Clip 0.080 | KL 0.6989 | V_loss 0.0090 | LR 0.000189 | BC 4.6697
Episode  7090 | Steps  1,750,100 | SPS      75 | Reward  -0.46 | Clip 0.080 | KL 0.1982 | V_loss 0.0094 | LR 0.000189 | BC 4.7051
Episode  7096 | Steps  1,752,250 | SPS      75 | Reward  -0.46 | Clip 0.080 | KL 0.3382 | V_loss 0.0155 | LR 0.000190 | BC 4.4582
Episode  7103 | Steps  1,754,505 | SPS      75 | Reward  -0.46 | Clip 0.080 | KL 0.5318 | V_loss 0.0068 | LR 0.000190 | BC 4.7163
Episode  7111 | Steps  1,756,878 | SPS      75 | Reward  -0.42 | Clip 0.080 | KL 0.3657 | V_loss 0.0060 | LR 0.000190 | BC 4.6673
Episode  7119 | Steps  1,759,305 | SPS      76 | Reward  -0.44 | Clip 0.080 | KL 0.4635 | V_loss 0.0064 | LR 0.000190 | BC 4.7005
Episode  7127 | Steps  1,761,367 | SPS      76 | Reward  -0.46 | Clip 0.081 | KL 0.5396 | V_loss 0.0060 | LR 0.000191 | BC 4.5764
Episode  7136 | Steps  1,763,544 | SPS      76 | Reward  -0.42 | Clip 0.081 | KL 0.3628 | V_loss 0.0051 | LR 0.000191 | BC 5.0350
Episode  7143 | Steps  1,765,767 | SPS      76 | Reward  -0.38 | Clip 0.081 | KL 0.4300 | V_loss 0.0066 | LR 0.000191 | BC 4.9316
Episode  7152 | Steps  1,768,302 | SPS      76 | Reward  -0.36 | Clip 0.080 | KL 0.3781 | V_loss 0.0053 | LR 0.000191 | BC 4.7443
Episode  7162 | Steps  1,770,415 | SPS      76 | Reward  -0.36 | Clip 0.079 | KL 0.3020 | V_loss 0.0056 | LR 0.000192 | BC 4.5954
Episode  7168 | Steps  1,772,482 | SPS      76 | Reward  -0.36 | Clip 0.079 | KL 0.4445 | V_loss 0.0089 | LR 0.000192 | BC 4.7384
Episode  7176 | Steps  1,774,551 | SPS      76 | Reward  -0.38 | Clip 0.079 | KL 0.3981 | V_loss 0.0061 | LR 0.000192 | BC 4.7815
Episode  7186 | Steps  1,776,700 | SPS      76 | Reward  -0.42 | Clip 0.079 | KL 0.1453 | V_loss 0.0046 | LR 0.000192 | BC 4.5199
Episode  7192 | Steps  1,778,760 | SPS      76 | Reward  -0.42 | Clip 0.079 | KL 0.2806 | V_loss 0.0101 | LR 0.000192 | BC 4.5059
Episode  7200 | Steps  1,781,179 | SPS      76 | Reward  -0.40 | Clip 0.079 | KL 0.5040 | V_loss 0.0062 | LR 0.000193 | BC 4.6249
Episode  7207 | Steps  1,783,366 | SPS      76 | Reward  -0.38 | Clip 0.079 | KL 0.4613 | V_loss 0.0059 | LR 0.000193 | BC 4.6641
Episode  7215 | Steps  1,785,471 | SPS      76 | Reward  -0.42 | Clip 0.079 | KL 0.4169 | V_loss 0.0062 | LR 0.000193 | BC 4.6943
Episode  7221 | Steps  1,787,553 | SPS      76 | Reward  -0.40 | Clip 0.079 | KL 0.4391 | V_loss 0.0150 | LR 0.000193 | BC 4.6945
Episode  7230 | Steps  1,789,959 | SPS      76 | Reward  -0.42 | Clip 0.079 | KL 0.3955 | V_loss 0.0065 | LR 0.000194 | BC 4.6785
Episode  7238 | Steps  1,792,109 | SPS      76 | Reward  -0.44 | Clip 0.079 | KL 0.4604 | V_loss 0.0069 | LR 0.000194 | BC 4.3804
Episode  7244 | Steps  1,794,166 | SPS      76 | Reward  -0.40 | Clip 0.078 | KL 0.5397 | V_loss 0.0063 | LR 0.000194 | BC 4.8280
Episode  7252 | Steps  1,796,565 | SPS      76 | Reward  -0.40 | Clip 0.079 | KL 0.6841 | V_loss 0.0070 | LR 0.000194 | BC 4.8310
Episode  7262 | Steps  1,798,746 | SPS      76 | Reward  -0.42 | Clip 0.078 | KL 0.1180 | V_loss 0.0092 | LR 0.000195 | BC 4.5415
Episode  7274 | Steps  1,801,274 | SPS      76 | Reward  -0.50 | Clip 0.078 | KL 0.2686 | V_loss 0.0047 | LR 0.000195 | BC 4.4528
Episode  7281 | Steps  1,803,808 | SPS      76 | Reward  -0.46 | Clip 0.078 | KL 0.6076 | V_loss 0.0083 | LR 0.000195 | BC 4.7856
Episode  7289 | Steps  1,805,879 | SPS      76 | Reward  -0.46 | Clip 0.077 | KL 0.3361 | V_loss 0.0080 | LR 0.000195 | BC 4.8865
Episode  7298 | Steps  1,808,368 | SPS      76 | Reward  -0.46 | Clip 0.078 | KL 0.4853 | V_loss 0.0090 | LR 0.000196 | BC 4.8980
Episode  7306 | Steps  1,810,445 | SPS      76 | Reward  -0.50 | Clip 0.078 | KL 0.2965 | V_loss 0.0087 | LR 0.000196 | BC 4.6265
Episode  7314 | Steps  1,812,509 | SPS      76 | Reward  -0.52 | Clip 0.077 | KL 0.4832 | V_loss 0.0049 | LR 0.000196 | BC 4.8220
Episode  7322 | Steps  1,814,582 | SPS      76 | Reward  -0.54 | Clip 0.077 | KL 0.3165 | V_loss 0.0050 | LR 0.000196 | BC 4.6347
Episode  7330 | Steps  1,816,958 | SPS      76 | Reward  -0.52 | Clip 0.077 | KL 0.4600 | V_loss 0.0053 | LR 0.000197 | BC 4.6011
Episode  7338 | Steps  1,819,075 | SPS      76 | Reward  -0.52 | Clip 0.077 | KL 0.3767 | V_loss 0.0067 | LR 0.000197 | BC 4.9478
Episode  7346 | Steps  1,821,234 | SPS      77 | Reward  -0.54 | Clip 0.076 | KL 0.3073 | V_loss 0.0047 | LR 0.000197 | BC 4.5605
Episode  7354 | Steps  1,823,308 | SPS      77 | Reward  -0.56 | Clip 0.076 | KL 0.4078 | V_loss 0.0054 | LR 0.000197 | BC 4.5739
Episode  7362 | Steps  1,825,405 | SPS      77 | Reward  -0.52 | Clip 0.076 | KL 0.2841 | V_loss 0.0054 | LR 0.000198 | BC 4.5150
Episode  7370 | Steps  1,827,512 | SPS      77 | Reward  -0.48 | Clip 0.075 | KL 0.3983 | V_loss 0.0056 | LR 0.000198 | BC 4.9132
Episode  7378 | Steps  1,829,577 | SPS      77 | Reward  -0.50 | Clip 0.075 | KL 0.3634 | V_loss 0.0058 | LR 0.000198 | BC 4.7982
Episode  7389 | Steps  1,831,662 | SPS      77 | Reward  -0.54 | Clip 0.075 | KL 0.1097 | V_loss 0.0026 | LR 0.000198 | BC 4.7856
Episode  7396 | Steps  1,833,888 | SPS      77 | Reward  -0.50 | Clip 0.074 | KL 0.5726 | V_loss 0.0062 | LR 0.000198 | BC 4.9635
Episode  7403 | Steps  1,836,127 | SPS      77 | Reward  -0.50 | Clip 0.073 | KL 0.4891 | V_loss 0.0064 | LR 0.000199 | BC 4.5733
Episode  7410 | Steps  1,838,317 | SPS      77 | Reward  -0.50 | Clip 0.073 | KL 0.4160 | V_loss 0.0110 | LR 0.000199 | BC 4.6213
Episode  7417 | Steps  1,840,524 | SPS      77 | Reward  -0.46 | Clip 0.073 | KL 0.5205 | V_loss 0.0080 | LR 0.000199 | BC 5.1796
Episode  7425 | Steps  1,842,669 | SPS      77 | Reward  -0.44 | Clip 0.072 | KL 0.3516 | V_loss 0.0051 | LR 0.000199 | BC 4.8393
Episode  7435 | Steps  1,844,724 | SPS      77 | Reward  -0.50 | Clip 0.072 | KL 0.1992 | V_loss 0.0046 | LR 0.000200 | BC 4.9837
Episode  7443 | Steps  1,847,094 | SPS      77 | Reward  -0.48 | Clip 0.072 | KL 0.5258 | V_loss 0.0068 | LR 0.000200 | BC 4.5247
Episode  7452 | Steps  1,849,489 | SPS      77 | Reward  -0.50 | Clip 0.072 | KL 0.3394 | V_loss 0.0053 | LR 0.000200 | BC 4.5700
Episode  7461 | Steps  1,851,689 | SPS      77 | Reward  -0.50 | Clip 0.072 | KL 0.3276 | V_loss 0.0062 | LR 0.000200 | BC 4.9079
Episode  7467 | Steps  1,853,761 | SPS      77 | Reward  -0.44 | Clip 0.071 | KL 0.5005 | V_loss 0.0044 | LR 0.000201 | BC 4.8866
Episode  7477 | Steps  1,855,924 | SPS      77 | Reward  -0.48 | Clip 0.071 | KL 0.1496 | V_loss 0.0050 | LR 0.000201 | BC 4.4674
Episode  7485 | Steps  1,858,059 | SPS      77 | Reward  -0.46 | Clip 0.071 | KL 0.2596 | V_loss 0.0062 | LR 0.000201 | BC 4.7549
Episode  7493 | Steps  1,860,115 | SPS      77 | Reward  -0.46 | Clip 0.071 | KL 0.3223 | V_loss 0.0056 | LR 0.000201 | BC 4.9500
Episode  7501 | Steps  1,862,255 | SPS      77 | Reward  -0.48 | Clip 0.071 | KL 0.2835 | V_loss 0.0048 | LR 0.000202 | BC 4.6842
Episode  7511 | Steps  1,864,493 | SPS      77 | Reward  -0.52 | Clip 0.071 | KL 0.2069 | V_loss 0.0046 | LR 0.000202 | BC 5.1166
Episode  7519 | Steps  1,866,683 | SPS      77 | Reward  -0.54 | Clip 0.072 | KL 0.4069 | V_loss 0.0059 | LR 0.000202 | BC 4.7801
Episode  7526 | Steps  1,868,945 | SPS      77 | Reward  -0.52 | Clip 0.072 | KL 0.4872 | V_loss 0.0095 | LR 0.000202 | BC 4.9203
Episode  7534 | Steps  1,871,055 | SPS      77 | Reward  -0.48 | Clip 0.072 | KL 0.3696 | V_loss 0.0066 | LR 0.000203 | BC 5.1279
Episode  7540 | Steps  1,873,143 | SPS      77 | Reward  -0.48 | Clip 0.073 | KL 0.6170 | V_loss 0.0058 | LR 0.000203 | BC 5.1531
Episode  7548 | Steps  1,875,226 | SPS      77 | Reward  -0.46 | Clip 0.073 | KL 0.3045 | V_loss 0.0040 | LR 0.000203 | BC 4.9474
Episode  7554 | Steps  1,877,327 | SPS      77 | Reward  -0.46 | Clip 0.073 | KL 0.5298 | V_loss 0.0043 | LR 0.000203 | BC 4.7611
Episode  7563 | Steps  1,879,614 | SPS      77 | Reward  -0.48 | Clip 0.074 | KL 0.1902 | V_loss 0.0036 | LR 0.000204 | BC 4.8008
Episode  7573 | Steps  1,881,725 | SPS      77 | Reward  -0.48 | Clip 0.074 | KL 0.2868 | V_loss 0.0039 | LR 0.000204 | BC 4.5513
Episode  7581 | Steps  1,884,162 | SPS      77 | Reward  -0.46 | Clip 0.074 | KL 0.2947 | V_loss 0.0053 | LR 0.000204 | BC 4.6683
